取引価格（総額）,面積（㎡）,最寄駅：距離（分）,建築年,築年数,市区町村コード
44000000,75,15,1998,27,6
70000000,60,6,2017,8,6
73000000,80,6,2003,22,6
54000000,45,6,2017,8,6
51000000,55,2,2017,8,6
59000000,60,11,2013,12,6
81000000,70,1,2016,9,6
90000000,75,1,2016,9,6
31000000,50,8,1986,39,6
75000000,65,2,2016,9,6
78000000,70,9,2021,4,6
27000000,60,14,1999,26,6
90000000,75,1,2016,9,6
74000000,70,9,2021,4,6
64000000,100,7,1988,37,6
12000000,20,6,1992,33,6
51000000,60,6,2015,10,6
30000000,60,6,1975,50,6
21000000,30,6,2004,21,6
30000000,55,6,1979,46,6
28000000,55,6,1985,40,6
34000000,30,6,2021,4,6
19000000,50,7,1977,48,6
70000000,55,8,2019,6,6
24000000,30,5,2007,18,6
43000000,35,5,2017,8,6
28000000,45,4,1978,47,6
14000000,20,4,1990,35,6
92000000,75,4,2011,14,6
64000000,75,1,2006,19,6
70000000,75,7,2006,19,6
26000000,30,5,2013,12,6
66000000,75,3,2022,3,6
57000000,80,2,2001,24,6
77000000,95,13,2004,21,6
32000000,35,3,1999,26,6
74000000,70,7,2012,13,6
34000000,35,5,2023,2,6
90000000,100,6,1998,27,6
64000000,60,4,2012,13,6
39000000,35,6,2023,2,6
49000000,80,1,2003,22,6
70000000,60,2,2022,3,6
66000000,75,10,2013,12,6
87000000,100,2,2001,24,6
62000000,55,6,2020,5,6
32000000,30,5,2019,6,6
39000000,35,4,2019,6,6
31000000,30,3,2007,18,6
73000000,80,7,2001,24,6
65000000,75,6,1995,30,6
60000000,55,6,2020,5,6
52000000,60,4,2014,11,6
30000000,55,10,1970,55,6
35000000,45,5,2010,15,6
13000000,20,4,1990,35,6
24000000,55,8,1984,41,6
51000000,55,5,1999,26,6
7200000,20,8,1988,37,6
68000000,75,7,2016,9,6
50000000,70,7,2000,25,6
48000000,75,5,1995,30,6
59000000,55,2,2019,6,6
45000000,75,6,1995,30,6
50000000,70,3,1999,26,6
40000000,65,3,1978,47,6
38000000,40,4,2018,7,6
49000000,60,4,2010,15,6
77000000,75,3,2022,3,6
80000000,70,5,2018,7,6
50000000,65,4,1999,26,6
44000000,55,4,2010,15,6
60000000,65,5,2016,9,6
87000000,80,7,2018,7,6
95000000,80,3,2022,3,6
79000000,70,7,2018,7,6
77000000,75,3,2014,11,6
48000000,65,5,1995,30,6
63000000,60,8,2017,8,6
34000000,35,7,2019,6,6
54000000,65,8,2015,10,6
50000000,55,7,2017,8,6
83000000,75,8,2016,9,6
37000000,35,6,2014,11,6
52000000,60,10,1986,39,6
20000000,20,4,2007,18,6
28000000,25,7,2014,11,6
21000000,25,6,1997,28,6
32000000,45,0,1999,26,6
30000000,25,8,2018,7,6
48000000,65,9,2008,17,6
39000000,60,10,1998,27,6
24000000,25,4,2007,18,6
21000000,25,4,2007,18,6
62000000,60,7,2008,17,6
22000000,25,4,2012,13,6
33000000,55,10,1985,40,6
40000000,85,14,2002,23,6
24000000,50,15,1990,35,6
39000000,50,5,2007,18,6
28000000,25,7,2018,7,6
87000000,75,5,2018,7,6
74000000,65,5,2018,7,6
49000000,55,5,2010,15,6
55000000,50,9,2020,5,6
33000000,35,9,1995,30,6
16000000,20,12,1992,33,6
31000000,25,9,2017,8,6
26000000,20,7,2013,12,6
13000000,15,11,1988,37,6
27000000,25,5,2017,8,6
47000000,50,5,2017,8,6
27000000,25,6,2017,8,6
27000000,25,6,2017,8,6
52000000,50,6,1996,29,6
26000000,25,6,2017,8,6
19000000,20,5,2006,19,6
60000000,65,3,2000,25,6
53000000,55,7,1995,30,6
25000000,15,8,2023,2,6
26000000,20,3,2009,16,6
30000000,45,10,1975,50,6
63000000,75,3,1993,32,6
52000000,50,6,2014,11,6
68000000,75,5,1989,36,6
25000000,25,8,2014,11,6
35000000,30,3,2007,18,6
26000000,20,9,2007,18,6
25000000,20,8,2008,17,6
23000000,20,10,2007,18,6
48000000,65,8,1975,50,6
41000000,40,7,2017,8,6
30000000,45,8,1985,40,6
27000000,25,11,2015,10,6
28000000,20,10,2011,14,6
50000000,70,8,2000,25,6
56000000,80,9,2007,18,6
49000000,70,15,2012,13,6
24000000,25,7,2008,17,6
50000000,80,15,2012,13,6
80000000,80,6,1989,36,6
26000000,25,7,2020,5,6
27000000,25,9,2016,9,6
73000000,75,6,2003,22,6
39000000,50,7,1974,51,6
27000000,25,7,2013,12,6
64000000,65,8,2015,10,6
22000000,50,7,1974,51,6
12000000,15,5,1992,33,6
32000000,25,8,2017,8,6
31000000,65,10,1991,34,42
46000000,65,4,2014,11,42
17000000,45,3,1976,49,42
46000000,55,4,2018,7,42
13000000,25,10,1991,34,42
45000000,60,3,2009,16,42
70000000,70,7,2015,10,42
34000000,65,15,1991,34,42
24000000,65,14,1991,34,42
32000000,70,16,1986,39,42
57000000,70,8,2021,4,42
40000000,75,13,1999,26,42
48000000,50,8,2019,6,42
44000000,75,14,2005,20,42
32000000,55,15,1996,29,42
45000000,55,9,2016,9,42
20000000,55,10,1975,50,42
30000000,50,8,1985,40,42
22000000,45,2,1975,50,42
43000000,65,4,2002,23,42
43000000,60,2,2015,10,42
37000000,60,10,1999,26,42
46000000,40,7,2023,2,42
58000000,65,13,2007,18,42
38000000,60,3,1996,29,42
83000000,85,5,2005,20,42
39000000,35,11,2021,4,42
90000000,80,6,2001,24,42
56000000,60,3,1995,30,42
60000000,60,10,2016,9,42
88000000,70,8,2020,5,42
24000000,45,7,1982,43,42
85000000,70,8,2020,5,42
68000000,55,5,2021,4,42
69000000,55,9,2017,8,42
65000000,70,3,2002,23,42
45000000,55,8,2013,12,42
30000000,50,2,1980,45,42
93000000,75,4,2016,9,42
41000000,40,11,2016,9,42
36000000,60,4,1995,30,42
57000000,60,6,2004,21,42
82000000,65,8,2020,5,42
86000000,70,8,2017,8,42
14000000,20,5,2003,22,42
8000000,15,4,1988,37,42
67000000,55,6,2019,6,42
110000000,70,2,2008,17,42
62000000,55,3,2013,12,42
74000000,60,3,2017,8,42
45000000,55,2,1982,43,42
85000000,70,7,2018,7,42
54000000,55,6,2011,14,42
80000000,65,3,2018,7,42
36000000,40,6,2011,14,42
52000000,45,3,2017,8,42
16000000,35,6,1979,46,42
60000000,75,4,2015,10,42
59000000,65,4,2015,10,42
51000000,100,14,1997,28,42
63000000,90,17,2007,18,42
62000000,95,17,2007,18,42
73000000,90,12,2011,14,42
49000000,85,17,2007,18,42
40000000,70,5,1978,47,42
38000000,50,4,2011,14,42
68000000,90,9,2005,20,42
63000000,70,7,2012,13,42
68000000,105,16,2007,18,42
77000000,120,16,1992,33,42
56000000,55,3,2019,6,42
59000000,70,9,2015,10,42
69000000,60,8,2020,5,42
70000000,70,4,2017,8,42
57000000,55,3,2021,4,42
54000000,80,7,2007,18,42
37000000,75,12,2001,24,42
48000000,65,5,2000,25,42
64000000,65,7,2008,17,42
34000000,60,8,1983,42,42
18000000,45,5,1981,44,42
32000000,70,11,1985,40,42
29000000,40,2,1994,31,42
43000000,45,4,1987,38,42
33000000,25,2,2018,7,42
69000000,60,7,2018,7,42
26000000,35,4,1990,35,42
32000000,40,2,2018,7,42
50000000,55,6,2008,17,42
38000000,35,2,2020,5,42
37000000,30,5,2017,8,42
36000000,50,3,1995,30,42
30000000,20,7,2016,9,42
25000000,25,3,2014,11,42
25000000,55,3,1998,27,42
39000000,75,13,1999,26,42
26000000,60,11,1999,26,42
31000000,50,12,2001,24,42
83000000,95,10,2010,15,42
62000000,70,8,2015,10,42
52000000,75,16,1992,33,42
66000000,70,7,2012,13,42
11000000,40,9,1977,48,42
23000000,25,4,2006,19,42
38000000,30,9,2024,1,42
64000000,75,10,2010,15,42
31000000,30,5,2014,11,42
24000000,55,8,1987,38,42
63000000,75,7,2012,13,42
43000000,40,3,2016,9,42
23000000,50,1,1975,50,26
49000000,75,5,2002,23,26
33000000,50,1,1986,39,26
39000000,75,8,1987,38,26
62000000,60,1,2014,11,26
40000000,50,2,1979,46,26
45000000,60,7,1999,26,26
7000000,15,8,1986,39,26
71000000,65,4,2014,11,26
12000000,20,2,1989,36,26
55000000,75,2,1993,32,26
26000000,60,2,1983,42,26
50000000,75,7,2005,20,26
50000000,70,9,2007,18,26
96000000,110,5,2003,22,26
62000000,85,7,2005,20,26
11000000,25,3,1989,36,26
15000000,45,8,1978,47,26
70000000,65,2,2012,13,26
25000000,65,6,1973,52,26
80000000,105,2,2000,25,26
62000000,90,2,2000,25,26
78000000,100,2,2000,25,26
28000000,50,2,1980,45,26
32000000,60,2,1992,33,26
64000000,70,2,2015,10,26
36000000,55,7,1985,40,26
61000000,70,6,2007,18,26
83000000,85,6,2007,18,26
77000000,70,5,2014,11,26
32000000,45,4,2004,21,26
68000000,65,5,2014,11,26
22000000,45,1,1979,46,26
62000000,65,3,2015,10,26
18000000,25,5,2008,17,26
28000000,40,7,1994,31,26
18000000,45,7,1969,56,26
43000000,70,6,2004,21,26
42000000,65,11,2002,23,26
46000000,75,9,2014,11,26
6200000,20,6,1979,46,26
20000000,55,6,1984,41,26
48000000,65,8,2004,21,26
65000000,75,1,1998,27,26
110000000,85,7,2023,2,26
89000000,70,7,2023,2,26
62000000,75,1,1998,27,26
9000000,35,9,1974,51,26
8800000,40,8,1974,51,26
8200000,35,6,1978,47,26
21000000,65,5,1972,53,26
35000000,70,5,2000,25,26
42000000,70,12,2009,16,26
23000000,60,5,1972,53,26
22000000,40,2,1993,32,26
21000000,60,3,1972,53,26
20000000,60,7,1972,53,26
26000000,80,5,1972,53,26
26000000,55,4,1986,39,26
11000000,25,2,1993,32,26
4800000,35,5,1976,49,26
39000000,70,14,2013,12,26
43000000,65,10,2005,20,26
38000000,65,14,2013,12,26
35000000,60,3,1987,38,26
60000000,80,5,2007,18,26
43000000,70,10,2014,11,26
43000000,65,12,2012,13,26
52000000,80,8,2002,23,26
31000000,60,3,1987,38,26
56000000,80,6,2001,24,26
81000000,70,7,2012,13,26
55000000,80,6,2002,23,26
38000000,40,7,2016,9,26
41000000,75,5,1985,40,26
32000000,35,7,2016,9,26
45000000,60,2,2005,20,26
50000000,70,8,2009,16,26
25000000,70,6,1989,36,26
48000000,65,6,2016,9,26
45000000,60,8,2017,8,26
46000000,70,6,2011,14,26
47000000,65,10,1993,32,26
59000000,90,11,2004,21,26
64000000,95,11,2004,21,26
62000000,65,1,2017,8,26
62000000,65,1,2017,8,26
47000000,100,8,1983,42,26
42000000,80,8,1983,42,26
54000000,60,3,2012,13,26
7500000,20,4,1990,35,26
59000000,60,3,2012,13,26
18000000,25,4,2008,17,26
7800000,20,4,1990,35,26
42000000,55,3,2008,17,26
47000000,70,12,2020,5,26
22000000,30,5,2017,8,26
36000000,80,6,1983,42,26
35000000,80,9,1983,42,26
48000000,60,11,2018,7,26
59000000,65,5,2008,17,26
34000000,55,2,1995,30,26
70000000,85,9,2011,14,26
65000000,75,9,2011,14,26
29000000,75,9,2004,21,26
45000000,70,7,1998,27,26
37000000,50,4,1995,30,26
16000000,45,9,1978,47,26
57000000,70,4,2002,23,26
38000000,60,2,1998,27,26
41000000,60,5,1997,28,26
53000000,65,6,1997,28,26
8900000,20,3,1987,38,26
56000000,60,2,2002,23,26
60000000,60,2,2008,17,26
12000000,45,11,1981,44,26
37000000,35,2,2019,6,26
45000000,55,6,1995,30,26
30000000,50,14,1998,27,26
76000000,75,9,2016,9,26
84000000,75,11,2016,9,26
81000000,70,9,2013,12,26
72000000,75,9,2010,15,26
75000000,70,9,2013,12,26
69000000,75,6,2014,11,26
28000000,60,12,1981,44,26
33000000,60,8,1993,32,26
68000000,80,7,2002,23,26
23000000,35,4,2003,22,26
8400000,20,13,1991,34,26
28000000,65,12,1981,44,26
19000000,60,7,1978,47,26
35000000,60,9,2003,22,26
28000000,70,8,1977,48,26
67000000,75,5,2009,16,26
13000000,50,6,1978,47,26
42000000,65,9,2003,22,26
60000000,75,6,2012,13,26
51000000,85,7,2006,19,26
22000000,55,6,1981,44,26
36000000,70,8,1977,48,26
48000000,60,5,2009,16,26
33000000,55,6,2001,24,26
45000000,85,10,2005,20,26
26000000,40,9,2006,19,26
18000000,25,10,2007,18,26
17000000,25,10,2007,18,26
65000000,75,1,2009,16,26
67000000,75,1,2009,16,26
29000000,75,10,1980,45,26
41000000,95,14,1980,45,26
28000000,65,7,1999,26,26
37000000,80,10,1980,45,26
42000000,85,13,1986,39,26
19000000,75,11,1977,48,26
35000000,80,7,1991,34,26
56000000,75,3,2001,24,26
34000000,65,5,1999,26,26
34000000,75,9,2003,22,26
35000000,80,5,1998,27,26
50000000,75,7,2003,22,26
30000000,75,6,1991,34,26
25000000,55,5,1978,47,26
45000000,65,7,2010,15,26
39000000,65,9,1995,30,26
48000000,80,11,2007,18,26
40000000,70,9,2015,10,26
50000000,70,12,2014,11,26
43000000,75,9,2015,10,26
44000000,80,11,2007,18,26
34000000,55,9,1982,43,26
58000000,65,6,2009,16,26
7300000,20,11,1988,37,26
78000000,90,12,2001,24,26
36000000,75,8,2002,23,26
68000000,75,10,2014,11,26
61000000,70,10,2014,11,26
45000000,70,7,2011,14,26
22000000,60,11,1969,56,26
35000000,70,12,2001,24,26
29000000,90,11,1981,44,26
78000000,80,10,2014,11,26
4300000,45,16,1991,34,26
7900000,15,9,1987,38,26
53000000,70,9,2015,10,26
39000000,55,2,1984,41,26
31000000,40,5,2010,15,26
32000000,25,5,2019,6,26
30000000,25,3,2017,8,26
24000000,20,1,2009,16,26
6800000,50,1,1970,55,26
29000000,25,4,2018,7,26
20000000,20,3,2008,17,26
50000000,65,9,2007,18,26
17000000,20,4,1993,32,26
35000000,70,14,1996,29,26
26000000,25,8,2017,8,26
30000000,25,9,2017,8,26
25000000,25,7,2005,20,26
26000000,25,8,2017,8,26
29000000,25,5,2016,9,26
28000000,25,4,2016,9,26
25000000,25,6,2014,11,26
31000000,45,3,1984,41,26
72000000,65,9,2013,12,26
66000000,80,9,1983,42,26
19000000,20,8,2008,17,26
18000000,55,1,1971,54,26
51000000,50,11,2001,24,26
24000000,25,8,2013,12,26
24000000,25,6,2014,11,26
24000000,25,6,2014,11,26
24000000,40,14,1984,41,26
24000000,25,8,2011,14,26
30000000,25,6,2014,11,26
43000000,60,7,1993,32,26
17000000,30,7,1974,51,26
51000000,80,8,2006,19,26
36000000,30,7,2017,8,26
25000000,25,8,2018,7,26
39000000,65,7,1974,51,26
25000000,50,8,1973,52,26
26000000,35,9,2006,19,26
50000000,70,9,2002,23,26
26000000,25,10,2016,9,26
29000000,55,10,1995,30,26
56000000,70,9,2002,23,26
26000000,25,14,2020,5,26
21000000,25,7,2006,19,26
21000000,55,14,1985,40,26
15000000,30,13,1994,31,26
43000000,60,11,2005,20,26
29000000,25,2,2017,8,26
18000000,25,5,2009,16,26
22000000,20,4,2009,16,26
25000000,25,6,2018,7,26
21000000,20,4,2009,16,26
13000000,15,9,1988,37,26
51000000,75,10,2003,22,26
22000000,45,11,1975,50,26
54000000,60,4,1986,39,26
26000000,45,6,1980,45,26
33000000,40,4,2006,19,26
58000000,70,11,2018,7,26
21000000,60,6,1983,42,26
46000000,70,10,2000,25,26
14000000,55,16,1986,39,26
54000000,65,8,2013,12,26
27000000,25,7,2014,11,26
30000000,25,7,2016,9,26
38000000,60,8,1987,38,26
41000000,70,4,1985,40,26
25000000,20,5,2013,12,26
20000000,20,4,2009,16,26
25000000,25,2,2013,12,26
25000000,25,2,2013,12,26
64000000,50,8,2021,4,26
69000000,65,11,2014,11,26
46000000,65,12,1995,30,26
68000000,70,11,2014,11,26
59000000,80,11,2005,20,26
30000000,25,6,2023,2,26
30000000,25,6,2023,2,26
30000000,25,6,2023,2,26
37000000,50,10,1999,26,26
52000000,65,6,1997,28,26
23000000,25,5,2014,11,26
22000000,25,1,2010,15,26
64000000,55,3,2016,9,26
29000000,50,3,2008,17,26
53000000,60,9,1999,26,26
24000000,25,5,2016,9,26
23000000,25,5,2016,9,26
38000000,30,3,2019,6,26
14000000,25,3,1974,51,26
62000000,65,3,2019,6,26
18000000,30,11,1989,36,26
29000000,65,17,1999,26,40
50000000,55,7,2003,22,40
52000000,70,10,1985,40,40
64000000,65,7,2009,16,40
65000000,70,5,2020,5,40
59000000,55,7,2009,16,40
68000000,65,7,2009,16,40
6500000,15,9,1987,38,40
43000000,75,16,2006,19,40
19000000,50,20,1984,41,40
51000000,75,7,2009,16,40
5500000,20,4,1989,36,40
60000000,75,10,2017,8,40
30000000,65,13,1994,31,40
63000000,75,10,2017,8,40
65000000,75,10,2017,8,40
47000000,65,14,2016,9,40
50000000,75,9,2004,21,40
27000000,65,17,1994,31,40
42000000,55,13,1997,28,40
24000000,65,20,1994,31,40
46000000,75,13,2000,25,40
46000000,65,5,2017,8,40
50000000,65,5,2017,8,40
41000000,70,8,1994,31,40
6700000,15,4,1990,35,40
7700000,20,6,1991,34,40
24000000,30,6,2017,8,40
44000000,75,12,2017,8,40
67000000,110,11,1991,34,40
71000000,75,12,2018,7,40
34000000,50,11,1991,34,40
21000000,65,14,1975,50,40
56000000,80,17,2019,6,40
37000000,65,10,1992,33,40
41000000,65,15,1994,31,40
72000000,75,8,2003,22,40
34000000,65,3,1976,49,40
49000000,105,4,1996,29,40
60000000,75,2,1999,26,40
81000000,80,15,2009,16,40
55000000,75,18,1999,26,40
38000000,35,14,2022,3,40
65000000,55,17,2022,3,40
62000000,70,13,2016,9,40
41000000,70,14,2000,25,40
57000000,65,12,2016,9,40
15000000,40,9,1978,47,40
70000000,75,11,2014,11,40
53000000,60,10,2007,18,40
64000000,65,15,2022,3,40
28000000,60,13,1989,36,40
67000000,75,13,2015,10,40
28000000,60,12,1972,53,40
70000000,75,14,2015,10,40
60000000,80,15,2002,23,40
36000000,60,9,1997,28,40
61000000,65,11,2015,10,40
22000000,30,10,2016,9,40
57000000,70,3,2002,23,40
38000000,70,12,1995,30,40
33000000,45,5,2005,20,40
28000000,50,5,1988,37,40
24000000,35,4,2007,18,40
43000000,50,5,2005,20,40
44000000,60,2,1998,27,40
22000000,45,6,1972,53,40
83000000,70,4,2022,3,40
10000000,40,6,1972,53,40
66000000,75,2,2009,16,40
28000000,50,5,1988,37,40
57000000,75,5,2005,20,40
66000000,60,4,2022,3,40
48000000,55,5,2005,20,40
43000000,70,10,1995,30,40
58000000,70,9,2002,23,40
24000000,35,3,2006,19,40
42000000,70,3,2005,20,40
31000000,60,5,1994,31,40
29000000,65,7,1996,29,40
33000000,60,17,1999,26,40
65000000,70,16,2023,2,40
73000000,75,13,2023,2,40
66000000,70,25,2023,2,40
57000000,65,24,2023,2,40
50000000,65,2,2002,23,40
7000000,20,10,1988,37,40
38000000,65,11,1989,36,40
16000000,50,9,1974,51,40
60000000,75,4,2016,9,40
47000000,70,9,2007,18,40
30000000,50,5,1984,41,40
45000000,75,9,1999,26,40
62000000,60,8,2021,4,40
58000000,120,11,1989,36,40
25000000,30,10,2008,17,40
61000000,75,7,2021,4,40
73000000,70,7,2021,4,40
38000000,60,8,1986,39,40
16000000,25,1,1991,34,40
48000000,70,5,1994,31,40
11000000,40,5,1974,51,40
40000000,80,1,1991,34,40
14000000,25,1,1991,34,40
33000000,50,5,1987,38,40
80000000,80,2,2002,23,40
43000000,80,9,2002,23,40
20000000,40,4,1987,38,40
100000000,95,2,2002,23,40
85000000,80,2,2002,23,40
74000000,75,2,2002,23,40
27000000,50,5,1984,41,40
93000000,75,8,2022,3,40
53000000,80,4,2004,21,40
65000000,90,9,2000,25,40
51000000,80,5,2003,22,40
14000000,20,12,2005,20,40
7600000,25,6,1990,35,40
40000000,65,12,1998,27,40
19000000,40,5,1970,55,40
57000000,80,4,2004,21,40
87000000,75,2,2001,24,40
5400000,20,7,1968,57,40
76000000,65,3,2019,6,40
26000000,30,4,2018,7,40
7500000,25,10,1972,53,40
53000000,45,7,2019,6,40
12000000,40,8,1974,51,40
23000000,30,7,2016,9,40
22000000,40,10,1976,49,40
46000000,40,3,2019,6,40
47000000,70,5,1975,50,40
13000000,30,13,1972,53,40
61000000,70,10,2009,16,40
45000000,70,3,1997,28,40
98000000,70,1,2015,10,40
8300000,20,5,1989,36,40
60000000,80,12,2005,20,40
59000000,75,12,2003,22,40
54000000,75,4,1989,36,40
59000000,90,4,1989,36,40
44000000,60,10,1988,37,40
75000000,115,4,1990,35,40
62000000,95,9,1988,37,40
65000000,100,3,1986,39,40
60000000,85,3,1987,38,40
45000000,70,3,1986,39,40
54000000,70,3,1987,38,40
55000000,90,7,1987,38,40
53000000,60,4,2011,14,40
24000000,70,6,1979,46,40
41000000,60,2,1994,31,40
55000000,65,4,1998,27,40
32000000,30,4,2018,7,40
8700000,25,9,1976,49,40
40000000,65,9,1995,30,40
55000000,75,8,2007,18,40
55000000,80,12,2010,15,40
33000000,60,15,1991,34,40
47000000,55,12,2015,10,40
50000000,80,12,2001,24,40
52000000,85,12,2001,24,40
38000000,85,18,1982,43,40
12000000,25,3,1990,35,40
53000000,45,1,2021,4,40
28000000,50,4,1975,50,40
44000000,45,6,2021,4,40
34000000,50,5,1986,39,40
47000000,40,1,2021,4,40
56000000,65,11,2018,7,40
50000000,75,8,1995,30,40
66000000,75,10,2018,7,40
56000000,70,7,2002,23,40
30000000,60,9,1970,55,40
40000000,50,2,1997,28,40
56000000,80,5,2001,24,40
46000000,70,9,2012,13,40
52000000,80,10,2004,21,40
24000000,35,12,2006,19,40
28000000,60,14,1999,26,40
13000000,15,7,1990,35,40
66000000,70,10,2016,9,40
28000000,25,9,2019,6,40
24000000,55,16,1989,36,40
38000000,65,14,2003,22,40
18000000,40,8,1976,49,40
42000000,60,8,1997,28,40
27000000,25,5,2023,2,40
29000000,30,4,2018,7,40
28000000,25,5,2023,2,40
28000000,25,5,2023,2,40
32000000,25,4,2022,3,40
27000000,65,8,1988,37,40
40000000,60,11,2003,22,40
25000000,25,10,2014,11,40
36000000,55,8,1997,28,40
47000000,60,5,1999,26,40
27000000,20,5,2023,2,40
25000000,25,11,2015,10,40
32000000,30,9,2018,7,40
41000000,55,6,1986,39,40
72000000,60,3,2012,13,40
22000000,35,3,1969,56,40
19000000,20,2,2006,19,40
27000000,25,6,2015,10,40
29000000,50,15,1991,34,40
25000000,50,18,1991,34,40
19000000,55,15,1998,27,40
42000000,50,14,1997,28,40
37000000,60,12,1997,28,40
52000000,80,12,2004,21,40
34000000,55,7,1998,27,40
110000000,105,1,2002,23,40
49000000,40,3,2018,7,40
74000000,70,1,2002,23,40
71000000,70,1,2002,23,40
5600000,15,9,1984,41,40
17000000,20,10,2007,18,40
24000000,25,10,2019,6,40
20000000,20,6,2009,16,40
40000000,55,8,1995,30,40
54000000,80,2,2000,25,40
37000000,55,7,2000,25,40
14000000,15,11,2005,20,40
23000000,25,4,2018,7,40
47000000,65,8,2000,25,40
66000000,65,11,2018,7,40
21000000,25,9,2014,11,40
28000000,45,8,1971,54,40
72000000,70,8,2003,22,40
13000000,20,10,2003,22,40
50000000,70,14,1982,43,40
21000000,20,10,2012,13,40
52000000,80,12,2001,24,40
22000000,20,13,2008,17,40
39000000,65,4,1990,35,40
23000000,20,1,2007,18,40
24000000,20,4,2009,16,40
23000000,20,4,2009,16,40
26000000,25,5,2016,9,40
20000000,20,3,2002,23,40
25000000,20,1,2013,12,40
23000000,20,10,2012,13,40
50000000,70,6,1969,56,40
23000000,20,9,2012,13,40
9000000,15,6,1988,37,40
13000000,20,6,1988,37,40
24000000,35,4,1970,55,40
22000000,35,10,1976,49,40
28000000,25,7,2018,7,40
57000000,75,5,2004,21,40
19000000,25,8,2000,25,40
33000000,25,6,2016,9,40
65000000,50,14,2022,3,40
33000000,25,8,2019,6,40
36000000,25,8,2019,6,40
34000000,25,8,2019,6,40
70000000,70,13,2014,11,40
53000000,60,9,2007,18,40
35000000,30,3,2010,15,40
30000000,30,9,2012,13,40
70000000,70,4,2003,22,40
23000000,20,4,2006,19,40
24000000,25,4,2015,10,40
82000000,75,9,2009,16,40
16000000,30,7,1985,40,40
26000000,20,7,2002,23,40
52000000,65,11,1985,40,40
22000000,20,12,2009,16,40
36000000,55,9,1997,28,40
19000000,20,7,2012,13,40
30000000,25,8,2019,6,40
57000000,65,3,2002,23,40
31000000,25,8,2019,6,40
66000000,70,3,2009,16,40
34000000,40,1,1985,40,40
55000000,60,10,2013,12,40
17000000,20,4,2008,17,40
57000000,55,3,2003,22,40
21000000,20,1,2006,19,40
70000000,75,6,2002,23,40
28000000,25,8,2018,7,40
25000000,25,8,2018,7,40
48000000,60,6,2005,20,40
40000000,50,10,1998,27,40
55000000,75,6,1984,41,40
39000000,75,9,1985,40,40
44000000,75,14,1988,37,40
60000000,95,12,1988,37,40
65000000,95,5,1986,39,40
32000000,25,6,2018,7,40
31000000,25,6,2018,7,40
31000000,25,6,2018,7,40
6000000,60,12,1987,38,40
31000000,55,7,1994,31,40
15000000,60,15,1986,39,40
26000000,25,11,2016,9,40
30000000,25,11,2019,6,40
43000000,65,16,2006,19,40
54000000,65,16,2019,6,40
40000000,65,16,1998,27,40
18000000,20,14,2007,18,40
24000000,55,10,1987,38,48
69000000,75,3,2013,12,48
32000000,50,6,1998,27,48
51000000,55,9,2021,4,48
49000000,55,9,2021,4,48
55000000,70,3,2017,8,48
60000000,70,3,2000,25,48
13000000,55,16,1983,42,48
34000000,30,3,2023,2,48
50000000,70,5,2018,7,48
42000000,65,10,2015,10,48
24000000,60,10,1978,47,48
45000000,90,10,2003,22,48
45000000,80,12,2003,22,48
34000000,80,12,2003,22,48
27000000,60,11,2008,17,48
30000000,65,18,2013,12,48
45000000,80,14,2003,22,48
8800000,25,14,1990,35,48
65000000,65,7,2019,6,48
35000000,35,6,2016,9,48
41000000,55,4,1996,29,48
59000000,60,6,2016,9,48
44000000,80,20,2014,11,48
15000000,55,23,1980,45,48
44000000,75,19,2014,11,48
34000000,55,19,2006,19,48
45000000,80,19,2014,11,48
28000000,40,13,2020,5,48
18000000,65,14,1977,48,48
30000000,80,15,1989,36,48
48000000,70,9,2015,10,48
27000000,70,4,1998,27,48
21000000,70,1,1981,44,48
45000000,80,8,2010,15,48
25000000,60,2,1978,47,48
29000000,35,3,2013,12,48
12000000,35,1,1981,44,48
28000000,60,2,1989,36,48
28000000,65,4,1999,26,48
41000000,70,7,2016,9,48
43000000,70,7,2016,9,48
27000000,70,8,1991,34,48
20000000,55,3,1983,42,48
63000000,95,4,2012,13,48
54000000,80,3,2004,21,48
40000000,75,12,2017,8,48
27000000,55,4,1995,30,48
52000000,75,5,2018,7,48
35000000,70,12,2008,17,48
21000000,70,1,1983,42,48
4500000,15,9,1991,34,48
25000000,70,23,2008,17,48
32000000,80,22,2008,17,48
42000000,85,14,2007,18,48
43000000,70,15,2017,8,48
45000000,85,14,2007,18,48
43000000,70,15,2017,8,48
31000000,100,18,2001,24,48
34000000,50,16,2020,5,48
53000000,80,9,2006,19,48
63000000,75,8,2014,11,48
45000000,65,8,2006,19,48
37000000,55,8,2007,18,48
29000000,40,3,2020,5,48
37000000,55,3,2020,5,48
11000000,40,9,1972,53,48
7500000,50,15,1972,53,48
45000000,70,12,2020,5,48
43000000,75,13,2007,18,48
35000000,85,9,1992,33,48
40000000,75,7,2008,17,48
43000000,60,5,2018,7,48
33000000,65,12,1997,28,48
13000000,40,10,1974,51,48
35000000,60,7,2002,23,48
24000000,60,17,2007,18,48
37000000,75,11,2015,10,48
49000000,80,4,2015,10,48
35000000,70,14,1996,29,48
46000000,90,4,2005,20,48
27000000,65,6,1998,27,48
49000000,70,6,2017,8,48
7000000,25,2,1975,50,48
49000000,85,7,2007,18,48
50000000,70,4,2017,8,48
58000000,65,8,2012,13,48
21000000,60,9,1994,31,48
31000000,70,13,1998,27,48
8900000,30,9,1982,43,48
9900000,20,6,1988,37,48
